"image","magazine_id","time","image_number","in_out","explicit","symbol","weapon","gruesome","narrative","strength","caption","outgroup","ingroup","crisis","solution","jihad","utopia","punish","unity","outplot","sinful","victim","occupy"
"D12_18","D12",12,18,0,0,2,0,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_19","D12",12,19,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_20","D12",12,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_21","D12",12,21,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_22","D12",12,22,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_23","D12",12,23,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_24","D12",12,24,0,0,0,1,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_25","D12",12,25,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D12_26","D12",12,26,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_27","D12",12,27,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_28","D12",12,28,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D12_29","D12",12,29,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_30","D12",12,30,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_31","D12",12,31,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_32","D12",12,32,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_33","D12",12,33,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D12_34","D12",12,34,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D12_35","D12",12,35,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D12_36","D12",12,36,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_37","D12",12,37,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D12_38","D12",12,38,0,0,0,0,1,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_39","D12",12,39,1,0,0,1,1,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D12_40","D12",12,40,0,0,0,0,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_41","D12",12,41,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_42","D12",12,42,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_43","D12",12,43,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_44","D12",12,44,1,0,0,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D12_45","D12",12,45,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_46","D12",12,46,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_47","D12",12,47,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_48","D12",12,48,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D12_49","D12",12,49,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_50","D12",12,50,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_51","D12",12,51,0,0,5,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_52","D12",12,52,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_53","D12",12,53,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_54","D12",12,54,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D12_55","D12",12,55,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_56","D12",12,56,0,0,0,0,1,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_57","D12",12,57,0,0,2,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_58","D12",12,58,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D12_59","D12",12,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_60","D12",12,60,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_61","D12",12,61,0,0,0,0,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_62","D12",12,62,0,0,1,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_63","D12",12,63,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_64","D12",12,64,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_65","D12",12,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_66","D12",12,66,1,0,0,0,1,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D12_67","D12",12,67,1,0,0,1,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D12_68","D12",12,68,1,0,0,0,1,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D12_69","D12",12,69,1,0,0,0,1,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D12_70","D12",12,70,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_71","D12",12,71,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_72","D12",12,72,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_73","D12",12,73,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D12_74","D12",12,74,1,1,5,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_75","D12",12,75,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_76","D12",12,76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_77","D12",12,77,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_78","D12",12,78,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_79","D12",12,79,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_80","D12",12,80,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_81","D12",12,81,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_82","D12",12,82,1,0,5,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D12_83","D12",12,83,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_84","D12",12,84,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_85","D12",12,85,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_86","D12",12,86,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_87","D12",12,87,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D12_88","D12",12,88,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D12_89","D12",12,89,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_90","D12",12,90,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_91","D12",12,91,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_92","D12",12,92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D12_93","D12",12,93,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_94","D12",12,94,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"D12_95","D12",12,95,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_96","D12",12,96,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_97","D12",12,97,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_98","D12",12,98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_99","D12",12,99,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_100","D12",12,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_101","D12",12,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D12_102","D12",12,102,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_103","D12",12,103,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_104","D12",12,104,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_105","D12",12,105,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_106","D12",12,106,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D12_107","D12",12,107,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_108","D12",12,108,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_109","D12",12,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_110","D12",12,110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_111","D12",12,111,0,0,8,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_112","D12",12,112,0,0,8,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_113","D12",12,113,0,0,8,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_114","D12",12,114,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D12_115","D12",12,115,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_116","D12",12,116,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D12_117","D12",12,117,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_118","D12",12,118,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_119","D12",12,119,0,0,0,1,1,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_120","D12",12,120,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_121","D12",12,121,1,0,0,1,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_122","D12",12,122,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_123","D12",12,123,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_124","D12",12,124,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_125","D12",12,125,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_126","D12",12,126,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_127","D12",12,127,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D12_128","D12",12,128,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_129","D12",12,129,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_130","D12",12,130,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D12_131","D12",12,131,1,0,0,0,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"D12_132","D12",12,132,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13_1","D13",13,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_2","D13",13,2,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_3","D13",13,3,1,0,0,0,1,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D13_4","D13",13,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D13_5","D13",13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D13_6","D13",13,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_7","D13",13,7,0,0,0,0,1,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_8","D13",13,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D13_9","D13",13,9,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_10","D13",13,10,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_11","D13",13,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_12","D13",13,12,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_13","D13",13,13,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_14","D13",13,14,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_15","D13",13,15,1,1,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_16","D13",13,16,-99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D13_17","D13",13,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_18","D13",13,18,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_19","D13",13,19,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_20","D13",13,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_21","D13",13,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_22","D13",13,22,1,0,0,1,0,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0
"D13_23","D13",13,23,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D13_24","D13",13,24,0,0,0,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"D13_25","D13",13,25,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D13_26","D13",13,26,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D13_27","D13",13,27,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_28","D13",13,28,0,0,0,0,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_29","D13",13,29,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_30","D13",13,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_31","D13",13,31,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_32","D13",13,32,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_33","D13",13,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_34","D13",13,34,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D13_35","D13",13,35,1,1,5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_36","D13",13,36,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_37","D13",13,37,1,0,5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_38","D13",13,38,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_39","D13",13,39,0,1,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_40","D13",13,40,-99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D13_41","D13",13,41,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_42","D13",13,42,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_43","D13",13,43,-99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D13_44","D13",13,44,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_45","D13",13,45,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_46","D13",13,46,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_47","D13",13,47,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_48","D13",13,48,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D13_49","D13",13,49,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_50","D13",13,50,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_51","D13",13,51,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_52","D13",13,52,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_53","D13",13,53,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_54","D13",13,54,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_55","D13",13,55,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_56","D13",13,56,0,0,0,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"D13_57","D13",13,57,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_58","D13",13,58,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_59","D13",13,59,0,1,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_60","D13",13,60,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_61","D13",13,61,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_62","D13",13,62,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D13_63","D13",13,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D13_64","D13",13,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D13_65","D13",13,65,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_66","D13",13,66,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_67","D13",13,67,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_68","D13",13,68,1,1,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_69","D13",13,69,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D13_70","D13",13,70,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_71","D13",13,71,0,1,5,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D13_72","D13",13,72,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_73","D13",13,73,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D13_74","D13",13,74,0,0,2,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D13_75","D13",13,75,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D13_76","D13",13,76,-99,-99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D13_77","D13",13,77,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_78","D13",13,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D13_79","D13",13,79,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_80","D13",13,80,0,0,5,1,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"D13_81","D13",13,81,0,0,3,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D13_82","D13",13,82,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13_83","D13",13,83,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13_84","D13",13,84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D13_85","D13",13,85,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_86","D13",13,86,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D13_87","D13",13,87,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"D13_88","D13",13,88,1,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"D13_89","D13",13,89,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13_90","D13",13,90,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_91","D13",13,91,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_92","D13",13,92,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_93","D13",13,93,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_94","D13",13,94,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_95","D13",13,95,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_96","D13",13,96,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_97","D13",13,97,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_98","D13",13,98,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_99","D13",13,99,1,1,5,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_100","D13",13,100,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_101","D13",13,101,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_102","D13",13,102,1,0,0,0,0,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"D13_103","D13",13,103,1,0,0,1,1,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0
"D13_104","D13",13,104,1,0,5,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_105","D13",13,105,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_106","D13",13,106,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_107","D13",13,107,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D13_108","D13",13,108,0,0,0,0,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D13_109","D13",13,109,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_110","D13",13,110,0,0,0,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D13_111","D13",13,111,1,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D13_112","D13",13,112,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D13_113","D13",13,113,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D13_114","D13",13,114,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"D13_115","D13",13,115,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D13_116","D13",13,116,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D13_117","D13",13,117,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D13_118","D13",13,118,1,0,5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D14_1","D14",14,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_2","D14",14,2,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_3","D14",14,3,0,0,6,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D14_4","D14",14,4,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_5","D14",14,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_6","D14",14,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_7","D14",14,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_8","D14",14,8,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D14_9","D14",14,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_10","D14",14,10,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D14_11","D14",14,11,0,1,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D14_12","D14",14,12,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_13","D14",14,13,-99,-99,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D14_14","D14",14,14,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_15","D14",14,15,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_16","D14",14,16,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_17","D14",14,17,1,0,0,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D14_18","D14",14,18,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_19","D14",14,19,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_20","D14",14,20,1,1,0,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_21","D14",14,21,1,0,0,0,1,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_22","D14",14,22,1,0,0,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_23","D14",14,23,1,0,0,1,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_24","D14",14,24,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_25","D14",14,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_26","D14",14,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_27","D14",14,27,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_28","D14",14,28,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
